10291 , 4,2M , GCF_003456975.1_ASM345697v1_genomic.fna
10292 , 4,2M , GCF_003457015.1_ASM345701v1_genomic.fna
10293 , 4,2M , GCF_003457035.1_ASM345703v1_genomic.fna
10294 , 4,1M , GCF_003481905.1_ASM348190v1_genomic.fna
10295 , 4,1M , GCF_003481965.1_ASM348196v1_genomic.fna
10296 , 4,1M , GCF_003482035.1_ASM348203v1_genomic.fna
10297 , 4,0M , GCF_003482065.1_ASM348206v1_genomic.fna
10298 , 4,0M , GCF_003482125.1_ASM348212v1_genomic.fna
10299 , 4,0M , GCF_003482165.1_ASM348216v1_genomic.fna
10300 , 4,1M , GCF_003482225.1_ASM348222v1_genomic.fna
10301 , 4,1M , GCF_003482255.1_ASM348225v1_genomic.fna
10302 , 4,0M , GCF_003482305.1_ASM348230v1_genomic.fna
10303 , 4,0M , GCF_003482325.1_ASM348232v1_genomic.fna
10304 , 4,1M , GCF_003482345.1_ASM348234v1_genomic.fna
10305 , 4,0M , GCF_003482365.1_ASM348236v1_genomic.fna
10306 , 4,9M , GCF_003485445.1_ASM348544v1_genomic.fna
10307 , 4,1M , GCF_003490105.1_ASM349010v1_genomic.fna
10308 , 2,7M , GCF_003490125.1_ASM349012v1_genomic.fna
10309 , 5,1M , GCF_003491165.1_ASM349116v1_genomic.fna
10310 , 3,7M , GCF_003491185.1_ASM349118v1_genomic.fna
10311 , 3,9M , GCF_003491205.1_ASM349120v1_genomic.fna
10312 , 5,0M , GCF_003491225.1_ASM349122v1_genomic.fna
10313 , 4,8M , GCF_003491245.1_ASM349124v1_genomic.fna
10314 , 2,4M , GCF_003491325.1_ASM349132v1_genomic.fna
10315 , 4,5M , GCF_003491345.1_ASM349134v1_genomic.fna
10316 , 4,5M , GCF_003491365.1_ASM349136v1_genomic.fna
10317 , 3,6M , GCF_003491385.1_ASM349138v1_genomic.fna
10318 , 3,8M , GCF_003491405.1_ASM349140v1_genomic.fna
10319 , 3,7M , GCF_003491425.1_ASM349142v1_genomic.fna
10320 , 2,8M , GCF_003515045.1_ASM351504v1_genomic.fna
10321 , 4,6M , GCF_003515105.1_ASM351510v1_genomic.fna
10322 , 5,3M , GCF_003515145.1_ASM351514v1_genomic.fna
10323 , 5,3M , GCF_003515165.1_ASM351516v1_genomic.fna
10324 , 5,4M , GCF_003515185.1_ASM351518v1_genomic.fna
10325 , 5,5M , GCF_003515205.1_ASM351520v1_genomic.fna
10326 , 5,5M , GCF_003515225.1_ASM351522v1_genomic.fna
10327 , 5,7M , GCF_003515245.1_ASM351524v1_genomic.fna
10328 , 5,4M , GCF_003515265.1_ASM351526v1_genomic.fna
10329 , 6,0M , GCF_003515285.1_ASM351528v1_genomic.fna
10330 , 5,4M , GCF_003515325.1_ASM351532v1_genomic.fna
10331 , 5,6M , GCF_003515345.1_ASM351534v1_genomic.fna
10332 , 5,5M , GCF_003515365.1_ASM351536v1_genomic.fna
10333 , 5,6M , GCF_003515405.1_ASM351540v1_genomic.fna
10334 , 5,4M , GCF_003515425.1_ASM351542v1_genomic.fna
10335 , 5,3M , GCF_003515445.1_ASM351544v1_genomic.fna
10336 , 5,4M , GCF_003515485.1_ASM351548v1_genomic.fna
10337 , 5,3M , GCF_003515505.1_ASM351550v1_genomic.fna
10338 , 5,4M , GCF_003515525.1_ASM351552v1_genomic.fna
10339 , 5,9M , GCF_003515545.1_ASM351554v1_genomic.fna
10340 , 5,4M , GCF_003515565.1_ASM351556v1_genomic.fna
10341 , 5,9M , GCF_003515585.1_ASM351558v1_genomic.fna
10342 , 5,8M , GCF_003515605.1_ASM351560v1_genomic.fna
10343 , 5,8M , GCF_003515625.1_ASM351562v1_genomic.fna
10344 , 5,1M , GCF_003515645.1_ASM351564v1_genomic.fna
10345 , 2,5M , GCF_003515915.2_ASM351591v2_genomic.fna
10346 , 4,7M , GCF_003515965.1_ASM351596v1_genomic.fna
10347 , 3,9M , GCF_003515985.1_ASM351598v1_genomic.fna
10348 , 4,0M , GCF_003516005.1_ASM351600v1_genomic.fna
10349 , 3,2M , GCF_003516045.1_ASM351604v1_genomic.fna
10350 , 3,2M , GCF_003516065.1_ASM351606v1_genomic.fna
10351 , 3,2M , GCF_003516085.1_ASM351608v1_genomic.fna
10352 , 4,3M , GCF_003516125.1_ASM351612v3_genomic.fna
10353 , 3,9M , GCF_003516145.1_ASM351614v1_genomic.fna
10354 , 8,1M , GCF_003516205.1_ASM351620v1_genomic.fna
10355 , 5,9M , GCF_003522555.1_ASM352255v1_genomic.fna
10356 , 4,8M , GCF_003522605.1_ASM352260v1_genomic.fna
10357 , 4,0M , GCF_003522665.1_ASM352266v1_genomic.fna
10358 , 3,8M , GCF_003522705.1_ASM352270v1_genomic.fna
10359 , 4,1M , GCF_003522785.1_ASM352278v1_genomic.fna
10360 , 4,0M , GCF_003522845.1_ASM352284v1_genomic.fna
10361 , 3,9M , GCF_003522885.1_ASM352288v1_genomic.fna
10362 , 1,8M , GCF_003522965.1_ASM352296v1_genomic.fna
10363 , 3,3M , GCF_003534205.1_Lweihen2.0_genomic.fna
10364 , 2,6M , GCF_003544815.1_ASM354481v1_genomic.fna
10365 , 2,0M , GCF_003544835.1_ASM354483v1_genomic.fna
10366 , 2,9M , GCF_003544855.1_ASM354485v1_genomic.fna
10367 , 4,8M , GCF_003544875.1_ASM354487v1_genomic.fna
10368 , 3,5M , GCF_003544895.1_ASM354489v1_genomic.fna
10369 , 2,8M , GCF_003544915.1_ASM354491v1_genomic.fna
10370 , 2,8M , GCF_003544935.1_ASM354493v1_genomic.fna
10371 , 8,3M , GCF_003546465.1_ASM354646v1_genomic.fna
10372 , 3,7M , GCF_003546645.1_ASM354664v1_genomic.fna
10373 , 6,2M , GCF_003546665.1_ASM354666v1_genomic.fna
10374 , 2,5M , GCF_003546865.1_ASM354686v1_genomic.fna
10375 , 5,3M , GCF_003546885.1_ASM354688v1_genomic.fna
10376 , 4,8M , GCF_003546905.1_ASM354690v1_genomic.fna
10377 , 3,9M , GCF_003546955.1_ASM354695v1_genomic.fna
10378 , 4,9M , GCF_003546975.1_ASM354697v1_genomic.fna
10379 , 7,0M , GCF_003547015.1_ASM354701v1_genomic.fna
10380 , 6,9M , GCF_003547035.1_ASM354703v1_genomic.fna
10381 , 7,0M , GCF_003547055.1_ASM354705v1_genomic.fna
10382 , 4,2M , GCF_003547115.1_ASM354711v1_genomic.fna
10383 , 2,6M , GCF_003555505.1_ASM355550v2_genomic.fna
10384 , 3,8M , GCF_003555525.1_ASM355552v1_genomic.fna
10385 , 8,2M , GCF_003555545.1_ASM355554v1_genomic.fna
10386 , 5,9M , GCF_003568565.1_ASM356856v1_genomic.fna
10387 , 3,0M , GCF_003568585.1_meiothermus1.04_genomic.fna
10388 , 6,5M , GCF_003568605.1_ASM356860v1_genomic.fna
10389 , 5,2M , GCF_003568625.1_ASM356862v1_genomic.fna
10390 , 1,3M , GCF_003568645.1_ASM356864v1_genomic.fna
10391 , 4,8M , GCF_003568825.1_ASM356882v1_genomic.fna
10392 , 5,2M , GCF_003568845.1_ASM356884v1_genomic.fna
10393 , 3,0M , GCF_003568865.1_ASM356886v1_genomic.fna
10394 , 3,8M , GCF_003569745.1_ASM356974v1_genomic.fna
10395 , 4,9M , GCF_003570765.1_ASM357076v1_genomic.fna
10396 , 3,7M , GCF_003571425.1_ASM357142v1_genomic.fna
10397 , 2,2M , GCF_003571445.1_ASM357144v1_genomic.fna
10398 , 2,2M , GCF_003571465.1_ASM357146v1_genomic.fna
10399 , 6,8M , GCF_003571505.1_ASM357150v1_genomic.fna
10400 , 5,5M , GCF_003571525.1_ASM357152v1_genomic.fna
10401 , 5,4M , GCF_003571545.1_ASM357154v1_genomic.fna
10402 , 5,4M , GCF_003571585.1_ASM357158v1_genomic.fna
10403 , 5,8M , GCF_003571605.1_ASM357160v1_genomic.fna
10404 , 5,0M , GCF_003571625.1_ASM357162v1_genomic.fna
10405 , 5,6M , GCF_003571645.1_ASM357164v1_genomic.fna
10406 , 5,2M , GCF_003571665.1_ASM357166v1_genomic.fna
10407 , 5,3M , GCF_003571685.1_ASM357168v1_genomic.fna
10408 , 5,8M , GCF_003571705.1_ASM357170v1_genomic.fna
10409 , 2,5M , GCF_003571725.1_ASM357172v1_genomic.fna
10410 , 5,6M , GCF_003571745.1_ASM357174v1_genomic.fna
10411 , 4,9M , GCF_003571765.1_ASM357176v1_genomic.fna
10412 , 5,3M , GCF_003571785.1_ASM357178v1_genomic.fna
10413 , 6,9M , GCF_003571805.1_ASM357180v1_genomic.fna
10414 , 5,1M , GCF_003571825.1_ASM357182v1_genomic.fna
10415 , 3,8M , GCF_003573445.1_ASM357344v1_genomic.fna
10416 , 5,4M , GCF_003573465.1_ASM357346v1_genomic.fna
10417 , 7,9M , GCF_003573485.1_ASM357348v1_genomic.fna
10418 , 5,2M , GCF_003573505.1_ASM357350v1_genomic.fna
10419 , 2,8M , GCF_003573835.1_ASM357383v1_genomic.fna
10420 , 2,7M , GCF_003573855.1_ASM357385v1_genomic.fna
10421 , 3,9M , GCF_003573875.1_ASM357387v1_genomic.fna
10422 , 2,2M , GCF_003573895.1_ASM357389v1_genomic.fna
10423 , 625K , GCF_003573915.1_ASM357391v1_genomic.fna
10424 , 606K , GCF_003573935.1_ASM357393v1_genomic.fna
10425 , 3,0M , GCF_003574135.1_ASM357413v1_genomic.fna
10426 , 4,0M , GCF_003574155.1_ASM357415v1_genomic.fna
10427 , 3,6M , GCF_003574175.1_ASM357417v1_genomic.fna
10428 , 2,2M , GCF_003574195.1_ASM357419v1_genomic.fna
10429 , 2,3M , GCF_003574215.1_ASM357421v1_genomic.fna
10430 , 5,5M , GCF_003574235.1_ASM357423v1_genomic.fna
10431 , 5,6M , GCF_003574255.1_ASM357425v1_genomic.fna
10432 , 5,6M , GCF_003574275.1_ASM357427v1_genomic.fna
10433 , 5,4M , GCF_003574835.2_ASM357483v2_genomic.fna
10434 , 2,8M , GCF_003574925.1_ASM357492v1_genomic.fna
10435 , 1,8M , GCF_003574945.1_ASM357494v1_genomic.fna
10436 , 4,1M , GCF_003574965.1_ASM357496v1_genomic.fna
10437 , 5,4M , GCF_003574985.1_ASM357498v1_genomic.fna
10438 , 4,2M , GCF_003575005.1_ASM357500v1_genomic.fna
10439 , 7,0M , GCF_003576455.2_ASM357645v2_genomic.fna
10440 , 4,8M , GCF_003581245.2_ASM358124v2_genomic.fna
10441 , 4,9M , GCF_003584565.2_ASM358456v3_genomic.fna
10442 , 5,7M , GCF_003584585.1_ASM358458v1_genomic.fna
10443 , 5,9M , GCF_003584645.1_ASM358464v1_genomic.fna
10444 , 1,9M , GCF_003584685.1_ASM358468v1_genomic.fna
10445 , 3,2M , GCF_003584725.1_ASM358472v1_genomic.fna
10446 , 5,9M , GCF_003584745.1_ASM358474v1_genomic.fna
10447 , 4,9M , GCF_003585765.1_ASM358576v1_genomic.fna
10448 , 5,1M , GCF_003586025.1_ASM358602v1_genomic.fna
10449 , 5,1M , GCF_003586045.1_E.coli_isolate_genomic.fna
10450 , 5,3M , GCF_003586065.1_EcRM9872_genomic.fna
10451 , 806K , GCF_003586085.1_ASM358608v1_genomic.fna
10452 , 4,9M , GCF_003586385.1_ASM358638v1_genomic.fna
10453 , 4,9M , GCF_003586445.1_ASM358644v1_genomic.fna
10454 , 3,2M , GCF_003586485.1_ASM358648v1_genomic.fna
10455 , 5,8M , GCF_003586525.1_ASM358652v1_genomic.fna
10456 , 3,3M , GCF_003589725.1_ASM358972v1_genomic.fna
10457 , 2,8M , GCF_003589745.1_ASM358974v1_genomic.fna
10458 , 4,9M , GCF_003589785.1_ASM358978v1_genomic.fna
10459 , 4,9M , GCF_003589805.1_ASM358980v1_genomic.fna
10460 , 4,9M , GCF_003589825.1_ASM358982v1_genomic.fna
10461 , 5,0M , GCF_003589845.1_ASM358984v1_genomic.fna
10462 , 5,1M , GCF_003589865.1_ASM358986v1_genomic.fna
10463 , 6,6M , GCF_003589885.1_ASM358988v1_genomic.fna
10464 , 2,1M , GCF_003589905.1_ASM358990v1_genomic.fna
10465 , 8,0M , GCF_003589925.1_ASM358992v1_genomic.fna
10466 , 2,1M , GCF_003589945.1_ASM358994v1_genomic.fna
10467 , 7,2M , GCF_003590055.1_ASM359005v1_genomic.fna
10468 , 5,6M , GCF_003590075.1_ASM359007v1_genomic.fna
10469 , 4,0M , GCF_003590145.2_ASM359014v2_genomic.fna
10470 , 5,2M , GCF_003590565.1_ASM359056v1_genomic.fna
10471 , 5,3M , GCF_003590605.1_ASM359060v1_genomic.fna
10472 , 5,5M , GCF_003590665.1_ASM359066v1_genomic.fna
10473 , 4,7M , GCF_003590695.1_ASM359069v1_genomic.fna
10474 , 4,9M , GCF_003590755.1_ASM359075v1_genomic.fna
10475 , 3,9M , GCF_003591575.1_ASM359157v1_genomic.fna
10476 , 4,6M , GCF_003591595.1_ASM359159v1_genomic.fna
10477 , 3,8M , GCF_003591615.1_ASM359161v1_genomic.fna
10478 , 4,9M , GCF_003594935.2_ASM359493v2_genomic.fna
10479 , 4,8M , GCF_003595175.1_ASM359517v1_genomic.fna
10480 , 2,5M , GCF_003595195.1_ASM359519v1_genomic.fna
10481 , 9,2M , GCF_003595235.1_ASM359523v1_genomic.fna
10482 , 5,7M , GCF_003595305.1_ASM359530v1_genomic.fna
10483 , 2,7M , GCF_003595345.1_ASM359534v1_genomic.fna
10484 , 2,9M , GCF_003595365.1_ASM359536v1_genomic.fna
10485 , 2,9M , GCF_003595385.1_ASM359538v1_genomic.fna
10486 , 2,9M , GCF_003595405.1_ASM359540v1_genomic.fna
10487 , 2,9M , GCF_003595425.1_ASM359542v1_genomic.fna
10488 , 2,9M , GCF_003595445.1_ASM359544v1_genomic.fna
10489 , 2,9M , GCF_003595465.1_ASM359546v1_genomic.fna
10490 , 2,9M , GCF_003595485.1_ASM359548v1_genomic.fna
10491 , 2,9M , GCF_003595505.1_ASM359550v1_genomic.fna
10492 , 2,0M , GCF_003595525.1_ASM359552v1_genomic.fna
10493 , 12M , GCF_003595545.1_ASM359554v1_genomic.fna
10494 , 3,9M , GCF_003595585.1_ASM359558v1_genomic.fna
10495 , 3,4M , GCF_003595605.1_ASM359560v1_genomic.fna
10496 , 4,3M , GCF_003595625.1_ASM359562v1_genomic.fna
10497 , 4,9M , GCF_003595645.1_ASM359564v1_genomic.fna
10498 , 4,9M , GCF_003595725.1_ASM359572v1_genomic.fna
10499 , 2,7M , GCF_003596365.3_ASM359636v3_genomic.fna
10500 , 3,2M , GCF_003597595.1_ASM359759v1_genomic.fna
10501 , 3,2M , GCF_003597615.1_ASM359761v1_genomic.fna
10502 , 3,1M , GCF_003597635.1_ASM359763v1_genomic.fna
10503 , 1,9M , GCF_003597655.1_ASM359765v1_genomic.fna
10504 , 6,2M , GCF_003597675.1_ASM359767v1_genomic.fna
10505 , 5,4M , GCF_003597695.1_ASM359769v1_genomic.fna
10506 , 5,4M , GCF_003597715.1_ASM359771v1_genomic.fna
10507 , 5,4M , GCF_003597735.1_ASM359773v1_genomic.fna
10508 , 5,5M , GCF_003597755.1_ASM359775v1_genomic.fna
10509 , 2,8M , GCF_003600355.1_ASM360035v1_genomic.fna
10510 , 4,0M , GCF_003600625.1_ASM360062v1_genomic.fna
10511 , 6,1M , GCF_003600685.1_ASM360068v1_genomic.fna
10512 , 4,8M , GCF_003606225.1_ASM360622v1_genomic.fna
10513 , 7,1M , GCF_003606245.1_ASM360624v1_genomic.fna
10514 , 3,3M , GCF_003606265.1_ASM360626v1_genomic.fna
10515 , 1,3M , GCF_003606285.1_ASM360628v1_genomic.fna
10516 , 1,9M , GCF_003606305.1_ASM360630v1_genomic.fna
10517 , 2,2M , GCF_003606325.2_ASM360632v3_genomic.fna
10518 , 2,2M , GCF_003606345.3_ASM360634v3_genomic.fna
10519 , 2,7M , GCF_003606365.2_ASM360636v2_genomic.fna
10520 , 4,4M , GCF_003606405.1_ASM360640v1_genomic.fna
10521 , 5,0M , GCF_003606425.1_ASM360642v1_genomic.fna
10522 , 5,0M , GCF_003609715.1_ASM360971v1_genomic.fna
10523 , 938K , GCF_003609735.1_ASM360973v1_genomic.fna
10524 , 3,0M , GCF_003609775.1_ASM360977v1_genomic.fna
10525 , 5,4M , GCF_003609795.1_ASM360979v1_genomic.fna
10526 , 3,8M , GCF_003609815.1_ASM360981v1_genomic.fna
10527 , 3,9M , GCF_003609835.1_ASM360983v1_genomic.fna
10528 , 2,7M , GCF_003609855.1_ASM360985v1_genomic.fna
10529 , 2,8M , GCF_003609895.1_ASM360989v1_genomic.fna
10530 , 2,8M , GCF_003609915.1_ASM360991v1_genomic.fna
10531 , 2,0M , GCF_003609935.1_ASM360993v1_genomic.fna
10532 , 1,9M , GCF_003609955.1_ASM360995v1_genomic.fna
10533 , 2,1M , GCF_003609975.1_ASM360997v1_genomic.fna
10534 , 2,7M , GCF_003609995.1_ASM360999v1_genomic.fna
10535 , 3,0M , GCF_003610015.1_ASM361001v1_genomic.fna
10536 , 4,1M , GCF_003610955.1_ASM361095v1_genomic.fna
10537 , 2,1M , GCF_003610975.1_ASM361097v1_genomic.fna
10538 , 7,0M , GCF_003610995.1_ASM361099v1_genomic.fna
10539 , 3,2M , GCF_003611015.1_ASM361101v1_genomic.fna
10540 , 4,3M , GCF_003611035.1_ASM361103v1_genomic.fna
10541 , 3,9M , GCF_003611275.1_ASM361127v1_genomic.fna
10542 , 5,1M , GCF_003612695.1_ASM361269v1_genomic.fna
10543 , 5,0M , GCF_003612715.1_ASM361271v1_genomic.fna
10544 , 3,8M , GCF_003612755.1_ASM361275v1_genomic.fna
10545 , 7,0M , GCF_003612775.1_ASM361277v1_genomic.fna
10546 , 3,9M , GCF_003612795.1_ASM361279v1_genomic.fna
10547 , 2,9M , GCF_003612835.1_ASM361283v1_genomic.fna
10548 , 3,0M , GCF_003612855.1_ASM361285v1_genomic.fna
10549 , 3,1M , GCF_003612895.1_ASM361289v1_genomic.fna
10550 , 4,6M , GCF_003612915.1_ASM361291v1_genomic.fna
10551 , 6,6M , GCF_003612935.1_ASM361293v1_genomic.fna
10552 , 5,3M , GCF_003612955.1_ASM361295v1_genomic.fna
10553 , 5,5M , GCF_003613035.1_ASM361303v1_genomic.fna
10554 , 5,5M , GCF_003613065.1_ASM361306v1_genomic.fna
10555 , 8,6M , GCF_003613595.1_ASM361359v1_genomic.fna
10556 , 2,5M , GCF_003614235.1_ASM361423v1_genomic.fna
10557 , 7,0M , GCF_003614435.1_ASM361443v1_genomic.fna
10558 , 6,5M , GCF_003614815.1_ASM361481v1_genomic.fna
10559 , 6,5M , GCF_003614835.1_ASM361483v1_genomic.fna
10560 , 6,7M , GCF_003626935.1_ASM362693v2_genomic.fna
10561 , 6,1M , GCF_003626955.1_ASM362695v1_genomic.fna
10562 , 5,8M , GCF_003626975.1_ASM362697v1_genomic.fna
10563 , 5,9M , GCF_003626995.1_ASM362699v1_genomic.fna
10564 , 4,6M , GCF_003627015.2_ASM362701v2_genomic.fna
10565 , 1,3M , GCF_003627035.1_ASM362703v1_genomic.fna
10566 , 3,6M , GCF_003627055.1_ASM362705v1_genomic.fna
10567 , 3,0M , GCF_003627075.1_ASM362707v1_genomic.fna
10568 , 2,7M , GCF_003627095.1_ASM362709v1_genomic.fna
10569 , 2,0M , GCF_003627135.1_ASM362713v1_genomic.fna
10570 , 2,0M , GCF_003627155.1_ASM362715v1_genomic.fna
10571 , 4,5M , GCF_003627195.1_ASM362719v1_genomic.fna
10572 , 6,2M , GCF_003627215.1_ASM362721v1_genomic.fna
10573 , 2,0M , GCF_003627235.1_ASM362723v1_genomic.fna
10574 , 3,0M , GCF_003627255.1_ASM362725v1_genomic.fna
10575 , 2,0M , GCF_003627275.1_ASM362727v1_genomic.fna
10576 , 3,6M , GCF_003627295.1_ASM362729v1_genomic.fna
10577 , 2,0M , GCF_003627315.1_ASM362731v1_genomic.fna
10578 , 3,4M , GCF_003627335.1_ASM362733v1_genomic.fna
10579 , 3,2M , GCF_003627355.1_ASM362735v1_genomic.fna
10580 , 3,6M , GCF_003627375.1_ASM362737v1_genomic.fna
10581 , 2,7M , GCF_003627395.2_ASM362739v2_genomic.fna
10582 , 2,7M , GCF_003627735.1_ASM362773v1_genomic.fna
10583 , 7,8M , GCF_003627755.1_ASM362775v1_genomic.fna
10584 , 6,7M , GCF_003627775.1_ASM362777v1_genomic.fna
10585 , 6,9M , GCF_003627795.1_ASM362779v1_genomic.fna
10586 , 8,2M , GCF_003627815.1_ASM362781v1_genomic.fna
10587 , 2,7M , GCF_003627835.1_ASM362783v1_genomic.fna
10588 , 5,2M , GCF_003627855.1_ASM362785v1_genomic.fna
10589 , 2,0M , GCF_003627875.1_ASM362787v1_genomic.fna
10590 , 2,9M , GCF_003627995.1_ASM362799v1_genomic.fna
10591 , 4,9M , GCF_003628575.1_ASM362857v1_genomic.fna
10592 , 4,8M , GCF_003628595.1_ASM362859v1_genomic.fna
10593 , 4,9M , GCF_003628635.1_ASM362863v1_genomic.fna
10594 , 5,0M , GCF_003628655.1_ASM362865v1_genomic.fna
10595 , 4,9M , GCF_003628675.1_ASM362867v1_genomic.fna
10596 , 4,8M , GCF_003628695.1_ASM362869v1_genomic.fna
10597 , 4,8M , GCF_003628735.1_ASM362873v1_genomic.fna
10598 , 2,9M , GCF_003628755.1_ASM362875v1_genomic.fna
10599 , 4,9M , GCF_003628775.1_ASM362877v1_genomic.fna
10600 , 1,7M , GCF_003636855.2_ASM363685v2_genomic.fna
10601 , 743K , GCF_003640545.1_ASM364054v1_genomic.fna
10602 , 4,8M , GCF_003640565.1_ASM364056v1_genomic.fna
10603 , 1,9M , GCF_003640605.1_ASM364060v1_genomic.fna
10604 , 5,4M , GCF_003641105.1_ASM364110v1_genomic.fna
10605 , 6,8M , GCF_003641125.1_ASM364112v1_genomic.fna
10606 , 3,3M , GCF_003641145.1_ASM364114v1_genomic.fna
10607 , 3,3M , GCF_003641165.1_ASM364116v1_genomic.fna
10608 , 3,6M , GCF_003641185.1_ASM364118v1_genomic.fna
10609 , 5,7M , GCF_003641205.1_ASM364120v1_genomic.fna
10610 , 3,6M , GCF_003641225.1_ASM364122v1_genomic.fna
10611 , 2,7M , GCF_003641245.1_ASM364124v1_genomic.fna
10612 , 4,9M , GCF_003641265.1_ASM364126v1_genomic.fna
10613 , 4,5M , GCF_003641285.1_ASM364128v1_genomic.fna
10614 , 4,9M , GCF_003641305.1_ASM364130v1_genomic.fna
10615 , 4,9M , GCF_003641325.1_ASM364132v1_genomic.fna
10616 , 2,0M , GCF_003660085.1_ASM366008v1_genomic.fna
10617 , 2,1M , GCF_003660105.1_ASM366010v1_genomic.fna
10618 , 5,0M , GCF_003660125.1_ASM366012v1_genomic.fna
10619 , 3,9M , GCF_003660165.1_ASM366016v1_genomic.fna
10620 , 5,5M , GCF_003660185.1_ASM366018v1_genomic.fna
10621 , 5,4M , GCF_003660205.1_ASM366020v1_genomic.fna
10622 , 681K , GCF_003663725.1_ASM366372v1_genomic.fna
10623 , 5,1M , GCF_003663745.1_ASM366374v1_genomic.fna
10624 , 4,1M , GCF_003665195.1_ASM366519v1_genomic.fna
10625 , 4,3M , GCF_003665215.1_ASM366521v1_genomic.fna
10626 , 4,1M , GCF_003665235.1_ASM366523v1_genomic.fna
10627 , 4,1M , GCF_003665255.1_ASM366525v1_genomic.fna
10628 , 4,2M , GCF_003665275.1_ASM366527v1_genomic.fna
10629 , 4,1M , GCF_003665295.1_ASM366529v1_genomic.fna
10630 , 4,1M , GCF_003665315.1_ASM366531v1_genomic.fna
10631 , 4,1M , GCF_003665335.1_ASM366533v1_genomic.fna
10632 , 4,1M , GCF_003665355.1_ASM366535v1_genomic.fna
10633 , 5,0M , GCF_003665375.1_ASM366537v1_genomic.fna
10634 , 4,3M , GCF_003665395.1_ASM366539v1_genomic.fna
10635 , 6,4M , GCF_003665415.1_ASM366541v1_genomic.fna
10636 , 7,5M , GCF_003665435.1_ASM366543v1_genomic.fna
10637 , 5,1M , GCF_003665455.1_ASM366545v1_genomic.fna
10638 , 5,1M , GCF_003665475.1_ASM366547v1_genomic.fna
10639 , 4,9M , GCF_003665535.1_ASM366553v1_genomic.fna
10640 , 4,9M , GCF_003665555.1_ASM366555v1_genomic.fna
10641 , 4,5M , GCF_003665575.1_ASM366557v1_genomic.fna
10642 , 5,2M , GCF_003665595.1_ASM366559v1_genomic.fna
10643 , 4,9M , GCF_003665615.1_ASM366561v1_genomic.fna
10644 , 4,8M , GCF_003665635.1_ASM366563v1_genomic.fna
10645 , 4,8M , GCF_003665655.1_ASM366565v1_genomic.fna
10646 , 5,1M , GCF_003665675.1_ASM366567v1_genomic.fna
10647 , 5,6M , GCF_003666425.1_ASM366642v1_genomic.fna
10648 , 5,5M , GCF_003666445.1_ASM366644v1_genomic.fna
10649 , 5,7M , GCF_003666465.1_ASM366646v1_genomic.fna
10650 , 4,7M , GCF_003667385.1_ASM366738v1_genomic.fna
10651 , 4,9M , GCF_003667405.1_ASM366740v1_genomic.fna
10652 , 4,9M , GCF_003667425.1_ASM366742v1_genomic.fna
10653 , 6,2M , GCF_003667705.1_ASM366770v1_genomic.fna
10654 , 5,4M , GCF_003667725.1_ASM366772v1_genomic.fna
10655 , 4,1M , GCF_003667745.1_ASM366774v1_genomic.fna
10656 , 5,8M , GCF_003667765.1_ASM366776v1_genomic.fna
10657 , 4,5M , GCF_003667785.1_ASM366778v1_genomic.fna
10658 , 4,3M , GCF_003667805.1_ASM366780v1_genomic.fna
10659 , 5,1M , GCF_003667825.1_ASM366782v1_genomic.fna
10660 , 4,4M , GCF_003667845.1_ASM366784v1_genomic.fna
10661 , 3,9M , GCF_003667885.1_ASM366788v1_genomic.fna
10662 , 5,3M , GCF_003667905.1_ASM366790v1_genomic.fna
10663 , 5,8M , GCF_003667925.1_ASM366792v1_genomic.fna
10664 , 5,3M , GCF_003667945.1_ASM366794v1_genomic.fna
10665 , 2,8M , GCF_003667965.1_ASM366796v1_genomic.fna
10666 , 5,7M , GCF_003668775.1_ASM366877v1_genomic.fna
10667 , 4,5M , GCF_003668795.1_ASM366879v1_genomic.fna
10668 , 4,8M , GCF_003668995.1_ASM366899v1_genomic.fna
10669 , 4,9M , GCF_003669015.1_ASM366901v1_genomic.fna
10670 , 4,5M , GCF_003669035.1_ASM366903v1_genomic.fna
10671 , 4,2M , GCF_003671915.1_ASM367191v1_genomic.fna
10672 , 636K , GCF_003671935.1_ASM367193v1_genomic.fna
10673 , 5,9M , GCF_003671955.1_ASM367195v1_genomic.fna
10674 , 5,9M , GCF_003671975.1_ASM367197v1_genomic.fna
10675 , 1,9M , GCF_003671995.1_ASM367199v1_genomic.fna
10676 , 5,4M , GCF_003675305.1_ASM367530v1_genomic.fna
10677 , 7,9M , GCF_003675325.1_ASM367532v1_genomic.fna
10678 , 8,1M , GCF_003675345.1_ASM367534v1_genomic.fna
10679 , 3,2M , GCF_003675365.1_ASM367536v1_genomic.fna
10680 , 3,7M , GCF_003687415.1_ASM368741v1_genomic.fna
10681 , 4,6M , GCF_003687485.1_ASM368748v1_genomic.fna
10682 , 3,3M , GCF_003688615.2_ASM368861v2_genomic.fna
10683 , 2,0M , GCF_003691365.1_ASM369136v1_genomic.fna
10684 , 4,6M , GCF_003691385.1_ASM369138v1_genomic.fna
10685 , 2,5M , GCF_003691405.1_ASM369140v1_genomic.fna
10686 , 5,0M , GCF_003691425.1_ASM369142v1_genomic.fna
10687 , 5,9M , GCF_003691445.1_ASM369144v1_genomic.fna
10688 , 5,4M , GCF_003691465.1_ASM369146v1_genomic.fna
10689 , 5,6M , GCF_003691485.1_ASM369148v1_genomic.fna
10690 , 6,3M , GCF_003691505.1_ASM369150v1_genomic.fna
