8505 , 3,0M , GCF_002848505.1_ASM284850v1_genomic.fna
8506 , 5,7M , GCF_002848545.1_ASM284854v1_genomic.fna
8507 , 5,7M , GCF_002848565.1_ASM284856v1_genomic.fna
8508 , 5,7M , GCF_002848585.1_ASM284858v1_genomic.fna
8509 , 3,0M , GCF_002848625.1_ASM284862v1_genomic.fna
8510 , 3,1M , GCF_002848645.1_ASM284864v1_genomic.fna
8511 , 3,1M , GCF_002848665.1_ASM284866v1_genomic.fna
8512 , 3,1M , GCF_002848685.1_ASM284868v1_genomic.fna
8513 , 3,0M , GCF_002848705.1_ASM284870v1_genomic.fna
8514 , 3,1M , GCF_002848725.1_ASM284872v1_genomic.fna
8515 , 3,1M , GCF_002848745.1_ASM284874v1_genomic.fna
8516 , 5,2M , GCF_002849695.1_ASM284969v1_genomic.fna
8517 , 4,9M , GCF_002849715.1_ASM284971v1_genomic.fna
8518 , 9,2M , GCF_002849735.1_ASM284973v1_genomic.fna
8519 , 4,2M , GCF_002849755.2_ASM284975v2_genomic.fna
8520 , 2,4M , GCF_002849775.1_ASM284977v1_genomic.fna
8521 , 3,8M , GCF_002849795.1_ASM284979v1_genomic.fna
8522 , 4,2M , GCF_002849835.1_ASM284983v1_genomic.fna
8523 , 4,8M , GCF_002849875.1_ASM284987v1_genomic.fna
8524 , 2,4M , GCF_002849895.1_ASM284989v1_genomic.fna
8525 , 2,0M , GCF_002849915.1_ASM284991v1_genomic.fna
8526 , 2,2M , GCF_002849935.1_ASM284993v1_genomic.fna
8527 , 2,2M , GCF_002849955.1_ASM284995v1_genomic.fna
8528 , 351K , GCF_002849975.1_ASM284997v1_genomic.fna
8529 , 356K , GCF_002849995.1_ASM284999v1_genomic.fna
8530 , 3,6M , GCF_002850015.1_ASM285001v1_genomic.fna
8531 , 2,6M , GCF_002850035.1_ASM285003v1_genomic.fna
8532 , 2,5M , GCF_002850055.1_ASM285005v1_genomic.fna
8533 , 4,6M , GCF_002850075.1_ASM285007v1_genomic.fna
8534 , 4,6M , GCF_002850095.1_ASM285009v1_genomic.fna
8535 , 4,6M , GCF_002850115.1_ASM285011v1_genomic.fna
8536 , 4,6M , GCF_002850135.1_ASM285013v1_genomic.fna
8537 , 4,6M , GCF_002850155.1_ASM285015v1_genomic.fna
8538 , 4,6M , GCF_002850175.1_ASM285017v1_genomic.fna
8539 , 4,6M , GCF_002850195.1_ASM285019v1_genomic.fna
8540 , 4,6M , GCF_002850215.1_ASM285021v1_genomic.fna
8541 , 3,0M , GCF_002850235.1_ASM285023v1_genomic.fna
8542 , 5,2M , GCF_002850255.1_ASM285025v1_genomic.fna
8543 , 5,2M , GCF_002850275.3_ASM285027v3_genomic.fna
8544 , 6,0M , GCF_002850295.1_ASM285029v1_genomic.fna
8545 , 2,7M , GCF_002850315.1_ASM285031v1_genomic.fna
8546 , 2,2M , GCF_002850375.1_ASM285037v1_genomic.fna
8547 , 2,7M , GCF_002850395.1_ASM285039v1_genomic.fna
8548 , 2,7M , GCF_002850415.1_ASM285041v1_genomic.fna
8549 , 5,0M , GCF_002850455.1_ASM285045v1_genomic.fna
8550 , 3,9M , GCF_002850475.1_ASM285047v1_genomic.fna
8551 , 650K , GCF_002850495.1_ASM285049v1_genomic.fna
8552 , 2,5M , GCF_002850515.1_ASM285051v1_genomic.fna
8553 , 4,2M , GCF_002850535.1_ASM285053v1_genomic.fna
8554 , 3,8M , GCF_002850555.1_ASM285055v1_genomic.fna
8555 , 4,7M , GCF_002850575.1_ASM285057v1_genomic.fna
8556 , 5,0M , GCF_002850675.4_ASM285067v5_genomic.fna
8557 , 5,2M , GCF_002850695.3_ASM285069v3_genomic.fna
8558 , 5,2M , GCF_002852325.2_ASM285232v2_genomic.fna
8559 , 5,7M , GCF_002852365.2_ASM285236v2_genomic.fna
8560 , 5,7M , GCF_002852785.2_ASM285278v2_genomic.fna
8561 , 5,6M , GCF_002852915.4_ASM285291v4_genomic.fna
8562 , 5,5M , GCF_002852945.3_ASM285294v3_genomic.fna
8563 , 5,7M , GCF_002852975.3_ASM285297v3_genomic.fna
8564 , 5,4M , GCF_002852995.3_ASM285299v3_genomic.fna
8565 , 5,6M , GCF_002853115.2_ASM285311v2_genomic.fna
8566 , 5,4M , GCF_002853385.2_ASM285338v2_genomic.fna
8567 , 5,7M , GCF_002853435.3_ASM285343v3_genomic.fna
8568 , 5,4M , GCF_002853475.2_ASM285347v2_genomic.fna
8569 , 5,3M , GCF_002853655.1_ASM285365v1_genomic.fna
8570 , 5,0M , GCF_002853715.1_ASM285371v1_genomic.fna
8571 , 5,5M , GCF_002853805.1_ASM285380v1_genomic.fna
8572 , 5,2M , GCF_002853965.1_ASM285396v1_genomic.fna
8573 , 5,1M , GCF_002854065.1_ASM285406v1_genomic.fna
8574 , 5,2M , GCF_002855325.1_ASM285532v1_genomic.fna
8575 , 5,2M , GCF_002855415.1_ASM285541v1_genomic.fna
8576 , 5,1M , GCF_002859105.1_ASM285910v1_genomic.fna
8577 , 4,0M , GCF_002859205.1_ASM285920v1_genomic.fna
8578 , 5,0M , GCF_002859225.1_ASM285922v1_genomic.fna
8579 , 2,3M , GCF_002859245.1_ASM285924v1_genomic.fna
8580 , 2,3M , GCF_002859265.1_ASM285926v1_genomic.fna
8581 , 2,3M , GCF_002859285.1_ASM285928v1_genomic.fna
8582 , 2,3M , GCF_002859305.1_ASM285930v1_genomic.fna
8583 , 2,3M , GCF_002859325.1_ASM285932v1_genomic.fna
8584 , 2,3M , GCF_002859345.1_ASM285934v1_genomic.fna
8585 , 2,3M , GCF_002859365.1_ASM285936v1_genomic.fna
8586 , 2,3M , GCF_002859385.1_ASM285938v1_genomic.fna
8587 , 2,3M , GCF_002859405.1_ASM285940v1_genomic.fna
8588 , 2,4M , GCF_002859425.1_ASM285942v1_genomic.fna
8589 , 2,2M , GCF_002859445.1_ASM285944v1_genomic.fna
8590 , 2,5M , GCF_002859465.1_ASM285946v1_genomic.fna
8591 , 2,3M , GCF_002859485.1_ASM285948v1_genomic.fna
8592 , 2,3M , GCF_002859505.1_ASM285950v1_genomic.fna
8593 , 2,3M , GCF_002859525.1_ASM285952v1_genomic.fna
8594 , 2,3M , GCF_002859545.1_ASM285954v1_genomic.fna
8595 , 4,0M , GCF_002859565.1_ASM285956v1_genomic.fna
8596 , 4,0M , GCF_002859585.1_ASM285958v1_genomic.fna
8597 , 4,0M , GCF_002859605.1_ASM285960v1_genomic.fna
8598 , 4,0M , GCF_002859625.1_ASM285962v1_genomic.fna
8599 , 4,0M , GCF_002859645.1_ASM285964v1_genomic.fna
8600 , 4,0M , GCF_002859665.1_ASM285966v1_genomic.fna
8601 , 4,0M , GCF_002859685.1_ASM285968v1_genomic.fna
8602 , 4,0M , GCF_002859705.1_ASM285970v1_genomic.fna
8603 , 4,0M , GCF_002859725.1_ASM285972v1_genomic.fna
8604 , 4,0M , GCF_002859745.1_ASM285974v1_genomic.fna
8605 , 4,0M , GCF_002859765.1_ASM285976v1_genomic.fna
8606 , 4,0M , GCF_002859785.1_ASM285978v1_genomic.fna
8607 , 4,0M , GCF_002859805.1_ASM285980v1_genomic.fna
8608 , 4,0M , GCF_002859825.1_ASM285982v1_genomic.fna
8609 , 3,6M , GCF_002859845.1_ASM285984v1_genomic.fna
8610 , 3,6M , GCF_002859865.1_ASM285986v1_genomic.fna
8611 , 3,6M , GCF_002859885.1_ASM285988v1_genomic.fna
8612 , 3,6M , GCF_002859905.1_ASM285990v1_genomic.fna
8613 , 3,6M , GCF_002859945.1_ASM285994v1_genomic.fna
8614 , 4,7M , GCF_002859965.1_ASM285996v1_genomic.fna
8615 , 3,6M , GCF_002859985.1_ASM285998v1_genomic.fna
8616 , 3,6M , GCF_002860005.1_ASM286000v1_genomic.fna
8617 , 3,6M , GCF_002860025.1_ASM286002v1_genomic.fna
8618 , 4,2M , GCF_002860045.1_ASM286004v1_genomic.fna
8619 , 7,0M , GCF_002860065.1_ASM286006v1_genomic.fna
8620 , 5,3M , GCF_002860085.1_ASM286008v1_genomic.fna
8621 , 5,1M , GCF_002860105.1_ASM286010v1_genomic.fna
8622 , 5,3M , GCF_002863665.1_ASM286366v1_genomic.fna
8623 , 5,3M , GCF_002863685.1_ASM286368v1_genomic.fna
8624 , 5,0M , GCF_002863725.1_ASM286372v1_genomic.fna
8625 , 4,0M , GCF_002863745.1_ASM286374v1_genomic.fna
8626 , 4,8M , GCF_002863765.1_ASM286376v1_genomic.fna
8627 , 4,6M , GCF_002863785.1_ASM286378v1_genomic.fna
8628 , 4,5M , GCF_002863825.2_ASM286382v3_genomic.fna
8629 , 5,0M , GCF_002863845.1_ASM286384v1_genomic.fna
8630 , 4,8M , GCF_002863865.1_ASM286386v1_genomic.fna
8631 , 5,1M , GCF_002863885.1_ASM286388v1_genomic.fna
8632 , 5,8M , GCF_002863905.1_ASM286390v1_genomic.fna
8633 , 6,4M , GCF_002865505.1_ASM286550v1_genomic.fna
8634 , 5,1M , GCF_002865525.1_ASM286552v1_genomic.fna
8635 , 882K , GCF_002865545.1_ASM286554v1_genomic.fna
8636 , 3,0M , GCF_002865565.1_ASM286556v1_genomic.fna
8637 , 3,8M , GCF_002865585.1_ASM286558v1_genomic.fna
8638 , 3,2M , GCF_002865605.1_ASM286560v1_genomic.fna
8639 , 3,9M , GCF_002865745.1_ASM286574v1_genomic.fna
8640 , 3,8M , GCF_002865765.1_ASM286576v1_genomic.fna
8641 , 4,2M , GCF_002865785.1_ASM286578v1_genomic.fna
8642 , 3,8M , GCF_002865805.1_ASM286580v1_genomic.fna
8643 , 4,1M , GCF_002865825.1_ASM286582v1_genomic.fna
8644 , 4,1M , GCF_002865845.1_ASM286584v1_genomic.fna
8645 , 4,0M , GCF_002865885.1_ASM286588v1_genomic.fna
8646 , 3,5M , GCF_002865995.1_ASM286599v1_genomic.fna
8647 , 4,1M , GCF_002866045.1_ASM286604v1_genomic.fna
8648 , 4,0M , GCF_002866125.1_ASM286612v1_genomic.fna
8649 , 4,0M , GCF_002866225.1_ASM286622v1_genomic.fna
8650 , 4,7M , GCF_002866885.2_ASM286688v2_genomic.fna
8651 , 5,9M , GCF_002868735.1_ASM286873v1_genomic.fna
8652 , 3,3M , GCF_002868755.1_ASM286875v1_genomic.fna
8653 , 3,3M , GCF_002868775.1_ASM286877v1_genomic.fna
8654 , 4,8M , GCF_002869785.1_ASM286978v1_genomic.fna
8655 , 2,3M , GCF_002869805.1_ASM286980v1_genomic.fna
8656 , 2,1M , GCF_002869825.2_ASM286982v2_genomic.fna
8657 , 4,9M , GCF_002870165.1_ASM287016v1_genomic.fna
8658 , 3,7M , GCF_002872415.1_ASM287241v1_genomic.fna
8659 , 5,5M , GCF_002872435.1_ASM287243v1_genomic.fna
8660 , 5,0M , GCF_002872455.1_ASM287245v1_genomic.fna
8661 , 3,2M , GCF_002872475.1_ASM287247v1_genomic.fna
8662 , 6,7M , GCF_002874965.1_ASM287496v1_genomic.fna
8663 , 4,9M , GCF_002879955.1_ASM287995v1_genomic.fna
8664 , 4,8M , GCF_002879975.1_ASM287997v1_genomic.fna
8665 , 1,3M , GCF_002879995.1_ASM287999v1_genomic.fna
8666 , 5,2M , GCF_002880615.1_ASM288061v1_genomic.fna
8667 , 3,1M , GCF_002880635.1_ASM288063v1_genomic.fna
8668 , 5,5M , GCF_002886045.1_ASM288604v1_genomic.fna
8669 , 4,3M , GCF_002886145.1_ASM288614v1_genomic.fna
8670 , 4,3M , GCF_002886165.1_ASM288616v1_genomic.fna
8671 , 4,3M , GCF_002886195.1_ASM288619v1_genomic.fna
8672 , 4,3M , GCF_002886225.1_ASM288622v1_genomic.fna
8673 , 4,3M , GCF_002886335.1_ASM288633v1_genomic.fna
8674 , 4,3M , GCF_002886405.1_ASM288640v1_genomic.fna
8675 , 4,3M , GCF_002886505.1_ASM288650v1_genomic.fna
8676 , 4,3M , GCF_002886585.1_ASM288658v1_genomic.fna
8677 , 4,3M , GCF_002886685.1_ASM288668v1_genomic.fna
8678 , 4,3M , GCF_002886775.1_ASM288677v1_genomic.fna
8679 , 4,3M , GCF_002886865.1_ASM288686v1_genomic.fna
8680 , 4,3M , GCF_002886945.1_ASM288694v1_genomic.fna
8681 , 4,3M , GCF_002887065.1_ASM288706v1_genomic.fna
8682 , 4,3M , GCF_002887145.1_ASM288714v1_genomic.fna
8683 , 4,3M , GCF_002887255.1_ASM288725v1_genomic.fna
8684 , 3,8M , GCF_002887275.1_ASM288727v1_genomic.fna
8685 , 4,3M , GCF_002887335.1_ASM288733v1_genomic.fna
8686 , 4,6M , GCF_002887555.1_ASM288755v1_genomic.fna
8687 , 5,8M , GCF_002887615.1_ASM288761v1_genomic.fna
8688 , 6,1M , GCF_002887655.1_ASM288765v1_genomic.fna
8689 , 4,9M , GCF_002887715.1_ASM288771v1_genomic.fna
8690 , 4,1M , GCF_002888685.1_ASM288868v1_genomic.fna
8691 , 4,1M , GCF_002888715.1_ASM288871v1_genomic.fna
8692 , 3,7M , GCF_002891475.1_ASM289147v1_genomic.fna
8693 , 4,3M , GCF_002891665.1_ASM289166v1_genomic.fna
8694 , 2,3M , GCF_002891825.2_ASM289182v2_genomic.fna
8695 , 2,3M , GCF_002891845.2_ASM289184v2_genomic.fna
8696 , 4,0M , GCF_002891905.1_ASM289190v1_genomic.fna
8697 , 4,3M , GCF_002891925.1_ASM289192v1_genomic.fna
8698 , 4,3M , GCF_002891945.1_ASM289194v1_genomic.fna
8699 , 4,2M , GCF_002891965.1_ASM289196v1_genomic.fna
8700 , 4,0M , GCF_002891985.1_ASM289198v1_genomic.fna
8701 , 3,9M , GCF_002892005.1_ASM289200v1_genomic.fna
8702 , 4,4M , GCF_002892025.1_ASM289202v1_genomic.fna
8703 , 4,4M , GCF_002892045.1_ASM289204v1_genomic.fna
8704 , 4,7M , GCF_002892065.1_ASM289206v1_genomic.fna
8705 , 4,7M , GCF_002892085.1_ASM289208v1_genomic.fna
8706 , 4,4M , GCF_002892125.1_ASM289212v1_genomic.fna
8707 , 4,6M , GCF_002892145.1_ASM289214v1_genomic.fna
8708 , 4,0M , GCF_002892165.1_ASM289216v1_genomic.fna
8709 , 4,2M , GCF_002892185.1_ASM289218v1_genomic.fna
8710 , 4,2M , GCF_002892205.1_ASM289220v1_genomic.fna
8711 , 4,5M , GCF_002892225.1_ASM289222v1_genomic.fna
8712 , 4,1M , GCF_002892245.1_ASM289224v1_genomic.fna
8713 , 4,0M , GCF_002892265.1_ASM289226v1_genomic.fna
8714 , 2,8M , GCF_002892535.1_ASM289253v1_genomic.fna
8715 , 2,3M , GCF_002892555.1_ASM289255v1_genomic.fna
8716 , 2,3M , GCF_002892575.1_ASM289257v1_genomic.fna
8717 , 2,3M , GCF_002892595.1_ASM289259v1_genomic.fna
8718 , 4,0M , GCF_002892665.1_ASM289266v1_genomic.fna
8719 , 4,0M , GCF_002892685.1_ASM289268v1_genomic.fna
8720 , 4,0M , GCF_002892705.1_ASM289270v1_genomic.fna
8721 , 4,0M , GCF_002892725.1_ASM289272v1_genomic.fna
8722 , 4,1M , GCF_002892745.1_ASM289274v1_genomic.fna
8723 , 4,2M , GCF_002892765.1_ASM289276v1_genomic.fna
8724 , 4,0M , GCF_002892855.1_ASM289285v1_genomic.fna
8725 , 4,0M , GCF_002893765.1_ASM289376v1_genomic.fna
8726 , 3,3M , GCF_002893785.1_ASM289378v1_genomic.fna
8727 , 4,1M , GCF_002893805.1_ASM289380v1_genomic.fna
8728 , 5,4M , GCF_002893825.1_ASM289382v1_genomic.fna
8729 , 4,2M , GCF_002893845.1_ASM289384v1_genomic.fna
8730 , 5,6M , GCF_002893885.1_ASM289388v1_genomic.fna
8731 , 5,0M , GCF_002893905.2_ASM289390v2_genomic.fna
8732 , 6,5M , GCF_002893965.1_ASM289396v1_genomic.fna
8733 , 5,8M , GCF_002894285.1_ASM289428v1_genomic.fna
8734 , 5,4M , GCF_002894385.2_ASM289438v2_genomic.fna
8735 , 1,2M , GCF_002895085.1_ASM289508v1_genomic.fna
8736 , 3,2M , GCF_002895105.1_ASM289510v1_genomic.fna
8737 , 3,2M , GCF_002895125.1_ASM289512v1_genomic.fna
8738 , 3,2M , GCF_002895145.1_ASM289514v1_genomic.fna
8739 , 4,6M , GCF_002895205.1_ASM289520v1_genomic.fna
8740 , 2,3M , GCF_002895225.1_ASM289522v1_genomic.fna
8741 , 3,1M , GCF_002895245.1_ASM289524v1_genomic.fna
8742 , 3,0M , GCF_002895385.1_ASM289538v1_genomic.fna
8743 , 4,7M , GCF_002895725.2_ASM289572v2_genomic.fna
8744 , 4,5M , GCF_002896375.1_ASM289637v1_genomic.fna
8745 , 4,6M , GCF_002896855.1_ASM289685v1_genomic.fna
8746 , 7,0M , GCF_002896875.1_ASM289687v1_genomic.fna
8747 , 4,7M , GCF_002899475.1_ASM289947v1_genomic.fna
8748 , 4,4M , GCF_002899495.1_ASM289949v1_genomic.fna
8749 , 4,5M , GCF_002899515.1_ASM289951v1_genomic.fna
8750 , 4,5M , GCF_002899535.1_ASM289953v1_genomic.fna
8751 , 5,0M , GCF_002900305.1_ASM290030v1_genomic.fna
8752 , 4,6M , GCF_002900325.1_ASM290032v1_genomic.fna
8753 , 4,8M , GCF_002900365.1_ASM290036v1_genomic.fna
8754 , 2,1M , GCF_002900385.1_ASM290038v1_genomic.fna
8755 , 4,2M , GCF_002902805.2_ASM290280v2_genomic.fna
8756 , 3,0M , GCF_002902825.1_ASM290282v1_genomic.fna
8757 , 4,7M , GCF_002902865.1_ASM290286v1_genomic.fna
8758 , 4,0M , GCF_002902885.1_ASM290288v1_genomic.fna
8759 , 6,5M , GCF_002902905.1_ASM290290v1_genomic.fna
8760 , 9,8M , GCF_002902925.1_ASM290292v1_genomic.fna
8761 , 8,8M , GCF_002902945.1_ASM290294v1_genomic.fna
8762 , 12M , GCF_002902965.1_ASM290296v1_genomic.fna
8763 , 5,3M , GCF_002902985.1_ASM290298v1_genomic.fna
8764 , 6,0M , GCF_002903005.1_ASM290300v1_genomic.fna
8765 , 6,2M , GCF_002903025.1_ASM290302v1_genomic.fna
8766 , 4,9M , GCF_002903125.1_ASM290312v1_genomic.fna
8767 , 5,5M , GCF_002903215.1_ASM290321v1_genomic.fna
8768 , 4,9M , GCF_002903405.1_ASM290340v1_genomic.fna
8769 , 4,8M , GCF_002903485.1_ASM290348v1_genomic.fna
8770 , 6,3M , GCF_002905685.2_ASM290568v2_genomic.fna
8771 , 6,4M , GCF_002905795.2_ASM290579v2_genomic.fna
8772 , 5,8M , GCF_002905815.2_ASM290581v2_genomic.fna
8773 , 6,8M , GCF_002906395.1_ASM290639v1_genomic.fna
8774 , 6,3M , GCF_002906435.1_ASM290643v1_genomic.fna
8775 , 6,0M , GCF_002906455.1_ASM290645v1_genomic.fna
8776 , 5,3M , GCF_002906475.1_ASM290647v1_genomic.fna
8777 , 1,7M , GCF_002906495.1_ASM290649v1_genomic.fna
8778 , 1,7M , GCF_002906535.1_ASM290653v1_genomic.fna
8779 , 1,7M , GCF_002906555.1_ASM290655v1_genomic.fna
8780 , 2,6M , GCF_002906595.1_ASM290659v1_genomic.fna
8781 , 2,6M , GCF_002906615.1_ASM290661v1_genomic.fna
8782 , 5,5M , GCF_002906655.1_ASM290665v1_genomic.fna
8783 , 3,5M , GCF_002906875.1_ASM290687v1_genomic.fna
8784 , 5,6M , GCF_002909775.1_ASM290977v2_genomic.fna
8785 , 7,0M , GCF_002910725.2_ASM291072v2_genomic.fna
8786 , 7,5M , GCF_002910775.2_ASM291077v2_genomic.fna
8787 , 5,4M , GCF_002918585.2_ASM291858v2_genomic.fna
8788 , 4,7M , GCF_002920045.2_ASM292004v2_genomic.fna
8789 , 4,7M , GCF_002921235.2_ASM292123v2_genomic.fna
8790 , 5,4M , GCF_002925525.1_YDC107_genomic.fna
8791 , 4,4M , GCF_002934025.1_ASM293402v1_genomic.fna
8792 , 5,8M , GCF_002934065.1_ASM293406v1_genomic.fna
8793 , 5,0M , GCF_002934285.1_ASM293428v1_genomic.fna
8794 , 6,1M , GCF_002934345.1_ASM293434v1_genomic.fna
8795 , 5,3M , GCF_002934425.1_ASM293442v1_genomic.fna
8796 , 5,6M , GCF_002934585.1_ASM293458v1_genomic.fna
8797 , 3,6M , GCF_002934695.1_ASM293469v1_genomic.fna
8798 , 4,7M , GCF_002934795.1_ASM293479v1_genomic.fna
8799 , 5,6M , GCF_002934895.1_ASM293489v1_genomic.fna
8800 , 4,1M , GCF_002934965.1_ASM293496v1_genomic.fna
8801 , 5,3M , GCF_002935055.1_ASM293505v1_genomic.fna
8802 , 6,1M , GCF_002935085.1_ASM293508v1_genomic.fna
8803 , 8,7M , GCF_002943525.1_ASM294352v1_genomic.fna
8804 , 3,3M , GCF_002943545.1_ASM294354v1_genomic.fna
8805 , 5,8M , GCF_002943835.1_ASM294383v1_genomic.fna
8806 , 7,6M , GCF_002943895.1_ASM294389v1_genomic.fna
8807 , 5,7M , GCF_002943995.1_ASM294399v1_genomic.fna
8808 , 7,1M , GCF_002944315.1_ASM294431v1_genomic.fna
8809 , 6,4M , GCF_002944405.1_ASM294440v1_genomic.fna
8810 , 3,9M , GCF_002944495.1_ASM294449v1_genomic.fna
8811 , 4,2M , GCF_002944585.1_ASM294458v1_genomic.fna
8812 , 6,8M , GCF_002944765.1_ASM294476v1_genomic.fna
8813 , 5,6M , GCF_002944845.1_ASM294484v1_genomic.fna
8814 , 4,9M , GCF_002944935.1_ASM294493v1_genomic.fna
8815 , 2,5M , GCF_002944995.1_ASM294499v1_genomic.fna
8816 , 5,1M , GCF_002945135.3_ASM294513v3_genomic.fna
8817 , 3,9M , GCF_002945235.1_ASM294523v1_genomic.fna
8818 , 4,0M , GCF_002945415.1_ASM294541v1_genomic.fna
8819 , 4,1M , GCF_002945515.1_ASM294551v1_genomic.fna
8820 , 4,0M , GCF_002945665.1_ASM294566v1_genomic.fna
8821 , 4,1M , GCF_002945755.1_ASM294575v1_genomic.fna
8822 , 4,0M , GCF_002945855.1_ASM294585v1_genomic.fna
8823 , 4,0M , GCF_002945945.1_ASM294594v1_genomic.fna
8824 , 4,0M , GCF_002946035.1_ASM294603v1_genomic.fna
8825 , 4,0M , GCF_002946135.1_ASM294613v1_genomic.fna
8826 , 4,0M , GCF_002946195.1_ASM294619v1_genomic.fna
8827 , 4,7M , GCF_002946375.1_ASM294637v1_genomic.fna
8828 , 3,5M , GCF_002946455.1_ASM294645v1_genomic.fna
8829 , 4,0M , GCF_002946515.2_ASM294651v2_genomic.fna
8830 , 4,0M , GCF_002946535.2_ASM294653v2_genomic.fna
8831 , 4,0M , GCF_002946555.2_ASM294655v2_genomic.fna
8832 , 2,9M , GCF_002946595.1_ASM294659v1_genomic.fna
8833 , 4,0M , GCF_002946655.1_ASM294665v1_genomic.fna
8834 , 4,7M , GCF_002946675.1_ASM294667v1_genomic.fna
8835 , 4,6M , GCF_002946695.1_ASM294669v1_genomic.fna
8836 , 5,7M , GCF_002946715.1_ASM294671v1_genomic.fna
8837 , 8,5M , GCF_002946835.1_ASM294683v1_genomic.fna
8838 , 6,5M , GCF_002946935.1_ASM294693v1_genomic.fna
8839 , 4,8M , GCF_002947035.1_ASM294703v1_genomic.fna
8840 , 4,8M , GCF_002947135.1_ASM294713v1_genomic.fna
8841 , 5,4M , GCF_002947235.1_ASM294723v1_genomic.fna
8842 , 4,3M , GCF_002947315.1_ASM294731v1_genomic.fna
8843 , 4,1M , GCF_002947415.1_ASM294741v1_genomic.fna
8844 , 6,1M , GCF_002947505.1_ASM294750v1_genomic.fna
8845 , 2,2M , GCF_002947575.1_ASM294757v1_genomic.fna
8846 , 4,8M , GCF_002947675.1_ASM294767v1_genomic.fna
8847 , 5,1M , GCF_002947755.1_ASM294775v1_genomic.fna
8848 , 4,0M , GCF_002947845.1_ASM294784v1_genomic.fna
8849 , 5,8M , GCF_002947915.1_ASM294791v1_genomic.fna
8850 , 5,5M , GCF_002947975.1_ASM294797v1_genomic.fna
8851 , 6,0M , GCF_002948105.1_ASM294810v1_genomic.fna
8852 , 3,2M , GCF_002948215.1_ASM294821v1_genomic.fna
8853 , 7,6M , GCF_002948295.1_ASM294829v1_genomic.fna
8854 , 5,6M , GCF_002948565.1_ASM294856v1_genomic.fna
8855 , 5,0M , GCF_002948655.1_ASM294865v1_genomic.fna
8856 , 5,3M , GCF_002948835.2_ASM294883v2_genomic.fna
8857 , 3,8M , GCF_002948925.1_ASM294892v1_genomic.fna
8858 , 2,1M , GCF_002948995.1_ASM294899v1_genomic.fna
8859 , 3,9M , GCF_002949085.1_ASM294908v1_genomic.fna
8860 , 4,6M , GCF_002949175.1_ASM294917v1_genomic.fna
8861 , 4,5M , GCF_002949255.1_ASM294925v1_genomic.fna
8862 , 4,8M , GCF_002949475.1_ASM294947v1_genomic.fna
8863 , 4,6M , GCF_002949535.1_ASM294953v1_genomic.fna
8864 , 4,8M , GCF_002949575.1_ASM294957v1_genomic.fna
8865 , 6,3M , GCF_002949635.1_ASM294963v1_genomic.fna
8866 , 4,5M , GCF_002949675.1_ASM294967v1_genomic.fna
8867 , 4,4M , GCF_002949695.1_ASM294969v1_genomic.fna
8868 , 4,6M , GCF_002949715.1_ASM294971v1_genomic.fna
8869 , 8,6M , GCF_002949735.1_ASM294973v1_genomic.fna
8870 , 4,3M , GCF_002949755.1_ASM294975v1_genomic.fna
8871 , 4,3M , GCF_002949775.1_ASM294977v1_genomic.fna
8872 , 7,1M , GCF_002949795.1_ASM294979v1_genomic.fna
8873 , 4,5M , GCF_002949815.1_ASM294981v1_genomic.fna
8874 , 4,5M , GCF_002949835.1_ASM294983v1_genomic.fna
8875 , 4,5M , GCF_002949855.1_ASM294985v1_genomic.fna
8876 , 4,7M , GCF_002949935.1_ASM294993v1_genomic.fna
8877 , 6,4M , GCF_002949975.1_ASM294997v1_genomic.fna
8878 , 6,1M , GCF_002949995.1_ASM294999v1_genomic.fna
8879 , 4,7M , GCF_002950015.1_ASM295001v1_genomic.fna
8880 , 4,8M , GCF_002950215.1_ASM295021v1_genomic.fna
8881 , 4,6M , GCF_002950235.1_ASM295023v1_genomic.fna
8882 , 4,9M , GCF_002950255.1_ASM295025v1_genomic.fna
8883 , 4,7M , GCF_002950275.1_ASM295027v1_genomic.fna
8884 , 4,5M , GCF_002950335.1_ASM295033v1_genomic.fna
8885 , 4,9M , GCF_002950395.1_ASM295039v1_genomic.fna
8886 , 3,9M , GCF_002950495.2_ASM295049v2_genomic.fna
8887 , 1,8M , GCF_002950575.1_ASM295057v1_genomic.fna
8888 , 1,5M , GCF_002950695.1_ASM295069v1_genomic.fna
8889 , 2,5M , GCF_002950775.1_ASM295077v1_genomic.fna
8890 , 15M , GCF_002950945.1_ASM295094v1_genomic.fna
8891 , 3,2M , GCF_002951025.1_ASM295102v1_genomic.fna
8892 , 4,7M , GCF_002951115.1_ASM295111v1_genomic.fna
8893 , 5,2M , GCF_002951195.1_ASM295119v1_genomic.fna
8894 , 3,9M , GCF_002951295.1_ASM295129v1_genomic.fna
8895 , 3,9M , GCF_002951395.1_ASM295139v1_genomic.fna
8896 , 3,9M , GCF_002951455.1_ASM295145v1_genomic.fna
8897 , 4,7M , GCF_002951475.1_ASM295147v1_genomic.fna
8898 , 2,2M , GCF_002951505.1_ASM295150v1_genomic.fna
8899 , 5,3M , GCF_002951555.1_ASM295155v1_genomic.fna
8900 , 2,2M , GCF_002951575.1_ASM295157v1_genomic.fna
8901 , 5,6M , GCF_002951595.1_ASM295159v1_genomic.fna
8902 , 5,4M , GCF_002951615.1_ASM295161v1_genomic.fna
8903 , 5,4M , GCF_002951635.1_ASM295163v1_genomic.fna
8904 , 5,3M , GCF_002951655.1_ASM295165v1_genomic.fna
